FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,URBANISATION,SEX,AGE,DISABILITY,EDUCATION,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,DATASOURCE,OBS_STATUS,OBS_COMMENT,CONF_STATUS
A,2020,PW,POPCNT,R,F,_T,_T,3,685,N,,,,,
A,2020,VU,POPCNT,R,F,_T,_T,3,4292,N,,,,,
A,2021,TO,POPCNT,R,F,_T,_T,3,13220,N,,,,,
A,2017,TV,POPCNT,R,F,_T,_T,4,22,N,,,,,
A,2019,VU,POPCNT,R,F,_T,_T,4,508,N,,,,,
A,2020,KI,POPCNT,R,F,_T,_T,4,153,N,,,,,
A,2020,PW,POPCNT,R,F,_T,_T,4,22,N,,,,,
A,2021,TO,POPCNT,R,F,_T,_T,4,919,N,,,,,
A,2017,TV,POPCNT,R,F,_T,_T,6,72,N,,,,,
A,2019,KI,POPCNT,R,F,_T,_T,6,241,N,,,,,
A,2019,MH,POPCNT,R,F,_T,_T,6,165,N,,,,,
A,2019,VU,POPCNT,R,F,_T,_T,6,514,N,,,,,
A,2020,KI,POPCNT,R,F,_T,_T,6,208,N,,,,,
A,2020,PW,POPCNT,R,F,_T,_T,6,322,N,,,,,
A,2020,VU,POPCNT,R,F,_T,_T,6,1184,N,,,,,
A,2021,TO,POPCNT,R,F,_T,_T,6,6734,N,,,,,
A,2017,TV,POPCNT,R,F,_T,_T,9,230,N,,,,,
A,2019,KI,POPCNT,R,F,_T,_T,9,219,N,,,,,
A,2019,MH,POPCNT,R,F,_T,_T,9,8,N,,,,,
A,2019,VU,POPCNT,R,F,_T,_T,9,386,N,,,,,
A,2020,KI,POPCNT,R,F,_T,_T,9,172,N,,,,,
A,2020,VU,POPCNT,R,F,_T,_T,9,86,N,,,,,
A,2021,TO,POPCNT,R,F,_T,_T,9,8221,N,,,,,
A,2017,TV,POPCNT,R,M,_T,_T,2,167,N,,,,,
A,2019,KI,POPCNT,R,M,_T,_T,2,461,N,,,,,
A,2019,MH,POPCNT,R,M,_T,_T,2,46,N,,,,,
A,2019,VU,POPCNT,R,M,_T,_T,2,4859,N,,,,,
A,2020,KI,POPCNT,R,M,_T,_T,2,383,N,,,,,
A,2020,PW,POPCNT,R,M,_T,_T,2,54,N,,,,,
A,2020,VU,POPCNT,R,M,_T,_T,2,7579,N,,,,,
A,2021,TO,POPCNT,R,M,_T,_T,2,1046,N,,,,,
A,2017,TV,POPCNT,R,M,_T,_T,1,15,N,,,,,
A,2019,KI,POPCNT,R,M,_T,_T,1,1679,N,,,,,
A,2019,MH,POPCNT,R,M,_T,_T,1,61,N,,,,,
A,2019,VU,POPCNT,R,M,_T,_T,1,27664,N,,,,,
A,2020,KI,POPCNT,R,M,_T,_T,1,1684,N,,,,,
A,2020,PW,POPCNT,R,M,_T,_T,1,75,N,,,,,
A,2020,VU,POPCNT,R,M,_T,_T,1,22474,N,,,,,
A,2021,TO,POPCNT,R,M,_T,_T,1,1596,N,,,,,
A,2017,TV,POPCNT,R,M,_T,_T,2,346,N,,,,,
A,2019,KI,POPCNT,R,M,_T,_T,2,5993,N,,,,,
A,2019,MH,POPCNT,R,M,_T,_T,2,1883,N,,,,,
A,2019,VU,POPCNT,R,M,_T,_T,2,8512,N,,,,,
A,2020,KI,POPCNT,R,M,_T,_T,2,4842,N,,,,,
A,2020,PW,POPCNT,R,M,_T,_T,2,82,N,,,,,
A,2020,VU,POPCNT,R,M,_T,_T,2,11003,N,,,,,
A,2021,TO,POPCNT,R,M,_T,_T,2,6530,N,,,,,
A,2017,TV,POPCNT,R,M,_T,_T,3,82,N,,,,,
A,2019,KI,POPCNT,R,M,_T,_T,3,3580,N,,,,,
A,2019,MH,POPCNT,R,M,_T,_T,3,1519,N,,,,,
A,2019,VU,POPCNT,R,M,_T,_T,3,4708,N,,,,,
A,2020,KI,POPCNT,R,M,_T,_T,3,3035,N,,,,,
A,2020,PW,POPCNT,R,M,_T,_T,3,848,N,,,,,
A,2020,VU,POPCNT,R,M,_T,_T,3,4738,N,,,,,
A,2021,TO,POPCNT,R,M,_T,_T,3,10158,N,,,,,
A,2017,TV,POPCNT,R,M,_T,_T,4,79,N,,,,,
A,2019,VU,POPCNT,R,M,_T,_T,4,541,N,,,,,
A,2020,KI,POPCNT,R,M,_T,_T,4,107,N,,,,,
A,2020,PW,POPCNT,R,M,_T,_T,4,54,N,,,,,
A,2021,TO,POPCNT,R,M,_T,_T,4,1103,N,,,,,
A,2017,TV,POPCNT,R,M,_T,_T,6,63,N,,,,,
A,2019,KI,POPCNT,R,M,_T,_T,6,147,N,,,,,
A,2019,MH,POPCNT,R,M,_T,_T,6,286,N,,,,,
A,2019,VU,POPCNT,R,M,_T,_T,6,932,N,,,,,
A,2020,KI,POPCNT,R,M,_T,_T,6,162,N,,,,,
A,2020,PW,POPCNT,R,M,_T,_T,6,237,N,,,,,
A,2020,VU,POPCNT,R,M,_T,_T,6,1812,N,,,,,
A,2021,TO,POPCNT,R,M,_T,_T,6,5215,N,,,,,
A,2017,TV,POPCNT,R,M,_T,_T,9,172,N,,,,,
A,2019,KI,POPCNT,R,M,_T,_T,9,149,N,,,,,
A,2019,MH,POPCNT,R,M,_T,_T,9,16,N,,,,,
A,2019,VU,POPCNT,R,M,_T,_T,9,238,N,,,,,
A,2020,KI,POPCNT,R,M,_T,_T,9,146,N,,,,,
A,2020,VU,POPCNT,R,M,_T,_T,9,109,N,,,,,
A,2021,TO,POPCNT,R,M,_T,_T,9,7291,N,,,,,
A,2017,TV,POPCNT,U,F,_T,_T,2,57,N,,,,,
A,2019,KI,POPCNT,U,F,_T,_T,2,448,N,,,,,
A,2019,MH,POPCNT,U,F,_T,_T,2,127,N,,,,,
A,2019,VU,POPCNT,U,F,_T,_T,2,269,N,,,,,
A,2020,KI,POPCNT,U,F,_T,_T,2,541,N,,,,,
A,2020,PW,POPCNT,U,F,_T,_T,2,66,N,,,,,
A,2020,VU,POPCNT,U,F,_T,_T,2,1456,N,,,,,
A,2021,MH,POPCNT,U,F,_T,_T,2,327,N,,,,,
A,2021,TO,POPCNT,U,F,_T,_T,2,348,N,,,,,
A,2017,TV,POPCNT,U,F,_T,_T,1,3,N,,,,,
A,2019,KI,POPCNT,U,F,_T,_T,1,1357,N,,,,,
A,2019,MH,POPCNT,U,F,_T,_T,1,347,N,,,,,
A,2019,VU,POPCNT,U,F,_T,_T,1,7318,N,,,,,
A,2020,KI,POPCNT,U,F,_T,_T,1,1658,N,,,,,
A,2020,PW,POPCNT,U,F,_T,_T,1,74,N,,,,,
A,2020,VU,POPCNT,U,F,_T,_T,1,4391,N,,,,,
A,2021,MH,POPCNT,U,F,_T,_T,1,276,N,,,,,
A,2021,TO,POPCNT,U,F,_T,_T,1,415,N,,,,,
A,2017,TV,POPCNT,U,F,_T,_T,2,450,N,,,,,
A,2019,KI,POPCNT,U,F,_T,_T,2,5222,N,,,,,
A,2019,MH,POPCNT,U,F,_T,_T,2,3011,N,,,,,
A,2019,VU,POPCNT,U,F,_T,_T,2,4777,N,,,,,
A,2020,KI,POPCNT,U,F,_T,_T,2,5682,N,,,,,
A,2020,PW,POPCNT,U,F,_T,_T,2,49,N,,,,,
A,2020,VU,POPCNT,U,F,_T,_T,2,4644,N,,,,,
A,2021,MH,POPCNT,U,F,_T,_T,2,2252,N,,,,,
A,2021,TO,POPCNT,U,F,_T,_T,2,1469,N,,,,,
A,2017,TV,POPCNT,U,F,_T,_T,3,212,N,,,,,
A,2019,KI,POPCNT,U,F,_T,_T,3,7429,N,,,,,
A,2019,MH,POPCNT,U,F,_T,_T,3,6216,N,,,,,
A,2019,VU,POPCNT,U,F,_T,_T,3,3937,N,,,,,
A,2020,KI,POPCNT,U,F,_T,_T,3,7825,N,,,,,
A,2020,PW,POPCNT,U,F,_T,_T,3,2251,N,,,,,
A,2020,VU,POPCNT,U,F,_T,_T,3,3838,N,,,,,
A,2021,MH,POPCNT,U,F,_T,_T,3,3154,N,,,,,
A,2021,TO,POPCNT,U,F,_T,_T,3,3572,N,,,,,
A,2017,TV,POPCNT,U,F,_T,_T,4,20,N,,,,,
A,2019,VU,POPCNT,U,F,_T,_T,4,823,N,,,,,
A,2020,KI,POPCNT,U,F,_T,_T,4,344,N,,,,,
A,2020,PW,POPCNT,U,F,_T,_T,4,195,N,,,,,
A,2021,TO,POPCNT,U,F,_T,_T,4,452,N,,,,,
A,2017,TV,POPCNT,U,F,_T,_T,6,187,N,,,,,
A,2019,KI,POPCNT,U,F,_T,_T,6,1008,N,,,,,
A,2019,MH,POPCNT,U,F,_T,_T,6,1962,N,,,,,
A,2019,VU,POPCNT,U,F,_T,_T,6,1280,N,,,,,
A,2020,KI,POPCNT,U,F,_T,_T,6,784,N,,,,,
A,2020,PW,POPCNT,U,F,_T,_T,6,1780,N,,,,,
A,2020,VU,POPCNT,U,F,_T,_T,6,1604,N,,,,,
A,2021,MH,POPCNT,U,F,_T,_T,6,1434,N,,,,,
A,2021,TO,POPCNT,U,F,_T,_T,6,3034,N,,,,,
A,2017,TV,POPCNT,U,F,_T,_T,9,599,N,,,,,
A,2019,KI,POPCNT,U,F,_T,_T,9,89,N,,,,,
A,2019,MH,POPCNT,U,F,_T,_T,9,83,N,,,,,
A,2019,VU,POPCNT,U,F,_T,_T,9,127,N,,,,,
A,2020,KI,POPCNT,U,F,_T,_T,9,365,N,,,,,
A,2020,VU,POPCNT,U,F,_T,_T,9,55,N,,,,,
A,2021,MH,POPCNT,U,F,_T,_T,9,154,N,,,,,
A,2021,TO,POPCNT,U,F,_T,_T,9,2259,N,,,,,
A,2017,TV,POPCNT,U,M,_T,_T,2,56,N,,,,,
A,2019,KI,POPCNT,U,M,_T,_T,2,290,N,,,,,
A,2019,MH,POPCNT,U,M,_T,_T,2,252,N,,,,,
A,2019,VU,POPCNT,U,M,_T,_T,2,214,N,,,,,
A,2020,KI,POPCNT,U,M,_T,_T,2,437,N,,,,,
A,2020,PW,POPCNT,U,M,_T,_T,2,130,N,,,,,
A,2020,VU,POPCNT,U,M,_T,_T,2,1387,N,,,,,
A,2021,MH,POPCNT,U,M,_T,_T,2,404,N,,,,,
A,2021,TO,POPCNT,U,M,_T,_T,2,319,N,,,,,
A,2019,KI,POPCNT,U,M,_T,_T,1,1264,N,,,,,
A,2019,MH,POPCNT,U,M,_T,_T,1,227,N,,,,,
A,2019,VU,POPCNT,U,M,_T,_T,1,6303,N,,,,,
A,2020,KI,POPCNT,U,M,_T,_T,1,1445,N,,,,,
A,2020,PW,POPCNT,U,M,_T,_T,1,151,N,,,,,
A,2020,VU,POPCNT,U,M,_T,_T,1,3989,N,,,,,
A,2021,MH,POPCNT,U,M,_T,_T,1,271,N,,,,,
A,2021,TO,POPCNT,U,M,_T,_T,1,248,N,,,,,
A,2017,TV,POPCNT,U,M,_T,_T,2,529,N,,,,,
A,2019,KI,POPCNT,U,M,_T,_T,2,5026,N,,,,,
A,2019,MH,POPCNT,U,M,_T,_T,2,2809,N,,,,,
A,2019,VU,POPCNT,U,M,_T,_T,2,5796,N,,,,,
A,2020,KI,POPCNT,U,M,_T,_T,2,5210,N,,,,,
A,2020,PW,POPCNT,U,M,_T,_T,2,145,N,,,,,
A,2020,VU,POPCNT,U,M,_T,_T,2,4086,N,,,,,
A,2021,MH,POPCNT,U,M,_T,_T,2,1917,N,,,,,
A,2021,TO,POPCNT,U,M,_T,_T,2,1101,N,,,,,
A,2017,TV,POPCNT,U,M,_T,_T,3,197,N,,,,,
A,2019,KI,POPCNT,U,M,_T,_T,3,6689,N,,,,,
A,2019,MH,POPCNT,U,M,_T,_T,3,5328,N,,,,,
A,2019,VU,POPCNT,U,M,_T,_T,3,3869,N,,,,,
A,2020,KI,POPCNT,U,M,_T,_T,3,6132,N,,,,,
A,2020,PW,POPCNT,U,M,_T,_T,3,3081,N,,,,,
A,2020,VU,POPCNT,U,M,_T,_T,3,3697,N,,,,,
A,2021,MH,POPCNT,U,M,_T,_T,3,3249,N,,,,,
A,2021,TO,POPCNT,U,M,_T,_T,3,2629,N,,,,,
A,2017,TV,POPCNT,U,M,_T,_T,4,61,N,,,,,
A,2019,VU,POPCNT,U,M,_T,_T,4,1046,N,,,,,
A,2020,KI,POPCNT,U,M,_T,_T,4,352,N,,,,,
A,2020,PW,POPCNT,U,M,_T,_T,4,377,N,,,,,
A,2021,TO,POPCNT,U,M,_T,_T,4,431,N,,,,,
A,2017,TV,POPCNT,U,M,_T,_T,6,160,N,,,,,
A,2019,KI,POPCNT,U,M,_T,_T,6,838,N,,,,,
A,2019,MH,POPCNT,U,M,_T,_T,6,2883,N,,,,,
A,2019,VU,POPCNT,U,M,_T,_T,6,1852,N,,,,,
A,2020,KI,POPCNT,U,M,_T,_T,6,690,N,,,,,
A,2020,PW,POPCNT,U,M,_T,_T,6,1490,N,,,,,
A,2020,VU,POPCNT,U,M,_T,_T,6,2222,N,,,,,
A,2021,MH,POPCNT,U,M,_T,_T,6,1506,N,,,,,
A,2021,TO,POPCNT,U,M,_T,_T,6,2569,N,,,,,
A,2017,TV,POPCNT,U,M,_T,_T,9,512,N,,,,,
A,2019,KI,POPCNT,U,M,_T,_T,9,290,N,,,,,
A,2019,MH,POPCNT,U,M,_T,_T,9,219,N,,,,,
A,2019,VU,POPCNT,U,M,_T,_T,9,164,N,,,,,
A,2020,KI,POPCNT,U,M,_T,_T,9,357,N,,,,,
A,2020,VU,POPCNT,U,M,_T,_T,9,75,N,,,,,
A,2021,MH,POPCNT,U,M,_T,_T,9,206,N,,,,,
A,2021,TO,POPCNT,U,M,_T,_T,9,2039,N,,,,,
A,2017,TV,POPCNT,_T,F,_T,_T,2,244,N,,,,,
A,2017,TV,POPCNT,_T,F,_T,_T,1,26,N,,,,,
A,2017,TV,POPCNT,_T,F,_T,_T,2,771,N,,,,,
A,2017,TV,POPCNT,_T,F,_T,_T,3,303,N,,,,,
A,2017,TV,POPCNT,_T,F,_T,_T,4,42,N,,,,,
A,2017,TV,POPCNT,_T,F,_T,_T,6,259,N,,,,,
A,2017,TV,POPCNT,_T,F,_T,_T,9,829,N,,,,,
A,2017,TV,POPCNT,_T,M,_T,_T,2,223,N,,,,,
A,2017,TV,POPCNT,_T,M,_T,_T,1,15,N,,,,,
A,2017,TV,POPCNT,_T,M,_T,_T,2,875,N,,,,,
A,2017,TV,POPCNT,_T,M,_T,_T,3,279,N,,,,,
A,2017,TV,POPCNT,_T,M,_T,_T,4,140,N,,,,,
A,2017,TV,POPCNT,_T,M,_T,_T,6,223,N,,,,,
A,2017,TV,POPCNT,_T,M,_T,_T,9,684,N,,,,,
A,2019,KI,POPCNT,_T,F,_T,_T,2,1169,N,,,,,
A,2019,MH,POPCNT,_T,F,_T,_T,2,164,N,,,,,
A,2019,VU,POPCNT,_T,F,_T,_T,2,6608,N,,,,,
A,2019,KI,POPCNT,_T,F,_T,_T,1,3285,N,,,,,
A,2019,MH,POPCNT,_T,F,_T,_T,1,522,N,,,,,
A,2019,VU,POPCNT,_T,F,_T,_T,1,34448,N,,,,,
A,2019,KI,POPCNT,_T,F,_T,_T,2,11131,N,,,,,
A,2019,MH,POPCNT,_T,F,_T,_T,2,4843,N,,,,,
A,2019,VU,POPCNT,_T,F,_T,_T,2,11731,N,,,,,
A,2019,KI,POPCNT,_T,F,_T,_T,3,11331,N,,,,,
A,2019,MH,POPCNT,_T,F,_T,_T,3,7598,N,,,,,
A,2019,VU,POPCNT,_T,F,_T,_T,3,7653,N,,,,,
A,2019,VU,POPCNT,_T,F,_T,_T,4,1330,N,,,,,
A,2019,KI,POPCNT,_T,F,_T,_T,6,1250,N,,,,,
A,2019,MH,POPCNT,_T,F,_T,_T,6,2127,N,,,,,
A,2019,VU,POPCNT,_T,F,_T,_T,6,1794,N,,,,,
A,2019,KI,POPCNT,_T,F,_T,_T,9,307,N,,,,,
A,2019,MH,POPCNT,_T,F,_T,_T,9,91,N,,,,,
A,2019,VU,POPCNT,_T,F,_T,_T,9,513,N,,,,,
A,2019,KI,POPCNT,_T,M,_T,_T,2,752,N,,,,,
A,2019,MH,POPCNT,_T,M,_T,_T,2,298,N,,,,,
A,2019,VU,POPCNT,_T,M,_T,_T,2,5073,N,,,,,
A,2019,KI,POPCNT,_T,M,_T,_T,1,2943,N,,,,,
A,2019,MH,POPCNT,_T,M,_T,_T,1,288,N,,,,,
A,2019,VU,POPCNT,_T,M,_T,_T,1,33967,N,,,,,
A,2019,KI,POPCNT,_T,M,_T,_T,2,11019,N,,,,,
A,2019,MH,POPCNT,_T,M,_T,_T,2,4692,N,,,,,
A,2019,VU,POPCNT,_T,M,_T,_T,2,14308,N,,,,,
A,2019,KI,POPCNT,_T,M,_T,_T,3,10269,N,,,,,
A,2019,MH,POPCNT,_T,M,_T,_T,3,6847,N,,,,,
A,2019,VU,POPCNT,_T,M,_T,_T,3,8577,N,,,,,
A,2019,VU,POPCNT,_T,M,_T,_T,4,1588,N,,,,,
A,2019,KI,POPCNT,_T,M,_T,_T,6,984,N,,,,,
A,2019,MH,POPCNT,_T,M,_T,_T,6,3168,N,,,,,
A,2019,VU,POPCNT,_T,M,_T,_T,6,2784,N,,,,,
A,2019,KI,POPCNT,_T,M,_T,_T,9,440,N,,,,,
A,2019,MH,POPCNT,_T,M,_T,_T,9,235,N,,,,,
A,2019,VU,POPCNT,_T,M,_T,_T,9,402,N,,,,,
A,2020,KI,POPCNT,_T,F,_T,_T,2,984,N,,,,,
A,2020,PW,POPCNT,_T,F,_T,_T,2,98,N,,,,,
A,2020,VU,POPCNT,_T,F,_T,_T,2,11169,N,,,,,
A,2020,KI,POPCNT,_T,F,_T,_T,1,3341,N,,,,,
A,2020,PW,POPCNT,_T,F,_T,_T,1,118,N,,,,,
A,2020,VU,POPCNT,_T,F,_T,_T,1,27037,N,,,,,
A,2020,KI,POPCNT,_T,F,_T,_T,2,10444,N,,,,,
A,2020,PW,POPCNT,_T,F,_T,_T,2,100,N,,,,,
A,2020,VU,POPCNT,_T,F,_T,_T,2,15993,N,,,,,
A,2020,KI,POPCNT,_T,F,_T,_T,3,11653,N,,,,,
A,2020,PW,POPCNT,_T,F,_T,_T,3,2936,N,,,,,
A,2020,VU,POPCNT,_T,F,_T,_T,3,8130,N,,,,,
A,2020,KI,POPCNT,_T,F,_T,_T,4,497,N,,,,,
A,2020,PW,POPCNT,_T,F,_T,_T,4,217,N,,,,,
A,2020,KI,POPCNT,_T,F,_T,_T,6,992,N,,,,,
A,2020,PW,POPCNT,_T,F,_T,_T,6,2102,N,,,,,
A,2020,VU,POPCNT,_T,F,_T,_T,6,2788,N,,,,,
A,2020,KI,POPCNT,_T,F,_T,_T,9,537,N,,,,,
A,2020,VU,POPCNT,_T,F,_T,_T,9,140,N,,,,,
A,2020,KI,POPCNT,_T,M,_T,_T,2,820,N,,,,,
A,2020,PW,POPCNT,_T,M,_T,_T,2,184,N,,,,,
A,2020,VU,POPCNT,_T,M,_T,_T,2,8966,N,,,,,
A,2020,KI,POPCNT,_T,M,_T,_T,1,3129,N,,,,,
A,2020,PW,POPCNT,_T,M,_T,_T,1,226,N,,,,,
A,2020,VU,POPCNT,_T,M,_T,_T,1,26463,N,,,,,
A,2020,KI,POPCNT,_T,M,_T,_T,2,10052,N,,,,,
A,2020,PW,POPCNT,_T,M,_T,_T,2,227,N,,,,,
A,2020,VU,POPCNT,_T,M,_T,_T,2,15089,N,,,,,
A,2020,KI,POPCNT,_T,M,_T,_T,3,9167,N,,,,,
A,2020,PW,POPCNT,_T,M,_T,_T,3,3929,N,,,,,
A,2020,VU,POPCNT,_T,M,_T,_T,3,8435,N,,,,,
A,2020,KI,POPCNT,_T,M,_T,_T,4,459,N,,,,,
A,2020,PW,POPCNT,_T,M,_T,_T,4,431,N,,,,,
A,2020,KI,POPCNT,_T,M,_T,_T,6,852,N,,,,,
A,2020,PW,POPCNT,_T,M,_T,_T,6,1727,N,,,,,
A,2020,VU,POPCNT,_T,M,_T,_T,6,4034,N,,,,,
A,2020,KI,POPCNT,_T,M,_T,_T,9,503,N,,,,,
A,2020,VU,POPCNT,_T,M,_T,_T,9,184,N,,,,,
A,2021,MH,POPCNT,_T,F,_T,_T,2,327,N,,,,,
A,2021,TO,POPCNT,_T,F,_T,_T,2,1388,N,,,,,
A,2021,MH,POPCNT,_T,F,_T,_T,1,276,N,,,,,
A,2021,TO,POPCNT,_T,F,_T,_T,1,2242,N,,,,,
A,2021,MH,POPCNT,_T,F,_T,_T,2,2252,N,,,,,
A,2021,TO,POPCNT,_T,F,_T,_T,2,8592,N,,,,,
A,2021,MH,POPCNT,_T,F,_T,_T,3,3154,N,,,,,
A,2021,TO,POPCNT,_T,F,_T,_T,3,16792,N,,,,,
A,2021,TO,POPCNT,_T,F,_T,_T,4,1371,N,,,,,
A,2021,MH,POPCNT,_T,F,_T,_T,6,1434,N,,,,,
A,2021,TO,POPCNT,_T,F,_T,_T,6,9769,N,,,,,
A,2021,MH,POPCNT,_T,F,_T,_T,9,154,N,,,,,
A,2021,TO,POPCNT,_T,F,_T,_T,9,10480,N,,,,,
A,2021,MH,POPCNT,_T,M,_T,_T,2,404,N,,,,,
A,2021,TO,POPCNT,_T,M,_T,_T,2,1365,N,,,,,
A,2021,MH,POPCNT,_T,M,_T,_T,1,271,N,,,,,
A,2021,TO,POPCNT,_T,M,_T,_T,1,1845,N,,,,,
A,2021,MH,POPCNT,_T,M,_T,_T,2,1917,N,,,,,
A,2021,TO,POPCNT,_T,M,_T,_T,2,7631,N,,,,,
A,2021,MH,POPCNT,_T,M,_T,_T,3,3249,N,,,,,
A,2021,TO,POPCNT,_T,M,_T,_T,3,12787,N,,,,,
A,2021,TO,POPCNT,_T,M,_T,_T,4,1534,N,,,,,
A,2021,MH,POPCNT,_T,M,_T,_T,6,1506,N,,,,,
A,2021,TO,POPCNT,_T,M,_T,_T,6,7783,N,,,,,
A,2021,MH,POPCNT,_T,M,_T,_T,9,206,N,,,,,
A,2021,TO,POPCNT,_T,M,_T,_T,9,9330,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,2,1921,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,1,6228,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,2,22150,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,3,21600,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,6,2234,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,9,747,N,,,,,
A,2019,KI,POPCNT,_T,_T,_T,_T,_T,54880,N,,,,,
A,2020,KI,POPCNT,_T,_T,_T,_T,2,1804,N,,,,,
A,2020,KI,POPCNT,_T,_T,_T,_T,1,6470,N,,,,,
A,2020,KI,POPCNT,_T,_T,_T,_T,2,20496,N,,,,,
A,2020,KI,POPCNT,_T,_T,_T,_T,3,20820,N,,,,,
A,2020,KI,POPCNT,_T,_T,_T,_T,4,956,N,,,,,
A,2020,KI,POPCNT,_T,_T,_T,_T,6,1844,N,,,,,
A,2020,KI,POPCNT,_T,_T,_T,_T,9,1040,N,,,,,
A,2020,KI,POPCNT,_T,_T,_T,_T,_T,53430,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,2,462,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,1,809,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,2,9535,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,3,14445,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,6,5295,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,9,325,N,,,,,
A,2019,MH,POPCNT,_T,_T,_T,_T,_T,30872,N,,,,,
A,2021,MH,POPCNT,_T,_T,_T,_T,2,731,N,,,,,
A,2021,MH,POPCNT,_T,_T,_T,_T,1,547,N,,,,,
A,2021,MH,POPCNT,_T,_T,_T,_T,2,4169,N,,,,,
A,2021,MH,POPCNT,_T,_T,_T,_T,3,6403,N,,,,,
A,2021,MH,POPCNT,_T,_T,_T,_T,6,2940,N,,,,,
A,2021,MH,POPCNT,_T,_T,_T,_T,9,360,N,,,,,
A,2021,MH,POPCNT,_T,_T,_T,_T,_T,15150,N,,,,,
A,2020,PW,POPCNT,_T,_T,_T,_T,2,282,N,,,,,
A,2020,PW,POPCNT,_T,_T,_T,_T,1,344,N,,,,,
A,2020,PW,POPCNT,_T,_T,_T,_T,2,327,N,,,,,
A,2020,PW,POPCNT,_T,_T,_T,_T,3,6865,N,,,,,
A,2020,PW,POPCNT,_T,_T,_T,_T,4,648,N,,,,,
A,2020,PW,POPCNT,_T,_T,_T,_T,6,3829,N,,,,,
A,2020,PW,POPCNT,_T,_T,_T,_T,_T,12295,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,2,2752,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,1,4087,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,2,16222,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,3,29579,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,4,2905,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,6,17552,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,9,19810,N,,,,,
A,2021,TO,POPCNT,_T,_T,_T,_T,_T,92907,N,,,,,
A,2017,TV,POPCNT,_T,_T,_T,_T,2,467,N,,,,,
A,2017,TV,POPCNT,_T,_T,_T,_T,1,41,N,,,,,
A,2017,TV,POPCNT,_T,_T,_T,_T,2,1646,N,,,,,
A,2017,TV,POPCNT,_T,_T,_T,_T,3,582,N,,,,,
A,2017,TV,POPCNT,_T,_T,_T,_T,4,182,N,,,,,
A,2017,TV,POPCNT,_T,_T,_T,_T,6,482,N,,,,,
A,2017,TV,POPCNT,_T,_T,_T,_T,9,1513,N,,,,,
A,2017,TV,POPCNT,_T,_T,_T,_T,_T,4913,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,2,11681,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,1,68415,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,2,26039,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,3,16230,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,4,2918,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,6,4578,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,9,915,N,,,,,
A,2019,VU,POPCNT,_T,_T,_T,_T,_T,130776,N,,,,,
A,2020,VU,POPCNT,_T,_T,_T,_T,2,20135,N,,,,,
A,2020,VU,POPCNT,_T,_T,_T,_T,1,53499,N,,,,,
A,2020,VU,POPCNT,_T,_T,_T,_T,2,31082,N,,,,,
A,2020,VU,POPCNT,_T,_T,_T,_T,3,16564,N,,,,,
A,2020,VU,POPCNT,_T,_T,_T,_T,6,6822,N,,,,,
A,2020,VU,POPCNT,_T,_T,_T,_T,9,324,N,,,,,
A,2020,VU,POPCNT,_T,_T,_T,_T,_T,128427,N,,,,,
A,2017,TV,POPCNT,R,F,Y25T54,1,_T,557,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,1,_T,605,N,,,,,
A,2019,KI,POPCNT,R,F,Y25T54,1,_T,9021,N,,,,,
A,2019,MH,POPCNT,R,F,Y25T54,1,_T,2695,N,,,,,
A,2019,VU,POPCNT,R,F,Y25T54,1,_T,35460,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,1,_T,9008,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,1,_T,2725,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,1,_T,35810,N,,,,,
A,2020,KI,POPCNT,R,F,Y25T54,1,_T,8043,N,,,,,
